38817033,2015 05 28 11 54 17,2015 05 28 11 57 26,97032000
39851460,2015 05 28 11 54 41,2015 05 28 12 00 47,87638813
34685941,2015 05 28 11 57 48,2015 05 28 12 10 02,94890791
88749689,2015 05 28 11 57 54,2015 05 28 12 11 40,86920141
88508132,2015 05 28 11 58 00,2015 05 28 11 58 04,86623287
93026359,2015 05 28 12 03 38,2015 05 28 12 12 48,88508132
93029747,2015 05 28 12 03 51,2015 05 28 12 13 04,84467288
81513070,2015 05 28 12 04 47,2015 05 28 12 07 22,94984260
98322353,2015 05 28 12 05 06,2015 05 28 12 14 04,98878182
96433286,2015 05 28 12 06 37,2015 05 28 12 20 03,38404710
81381225,2015 05 28 12 13 34,2015 05 28 12 14 42,34770127
89685111,2015 05 28 12 15 04,2015 05 28 12 22 35,93032574
81912902,2015 05 28 12 15 13,2015 05 28 12 25 33,99327805
89681534,2015 05 28 12 15 23,2015 05 28 12 27 11,95293536
91309882,2015 05 28 12 15 36,2015 05 28 12 27 08,94014102
89654567,2015 05 28 12 17 23,2015 05 28 12 21 36,36784808
99210299,2015 05 28 12 18 35,2015 05 28 12 24 50,97451501
83369088,2015 05 28 12 18 42,2015 05 28 12 31 37,34782052
35205207,2015 05 28 12 27 15,2015 05 28 12 36 20,32819601
32634477,2015 05 28 12 28 36,2015 05 28 12 35 40,32800136
35777141,2015 05 28 12 31 25,2015 05 28 12 36 46,97142664
85580815,2015 05 28 12 34 07,2015 05 28 12 43 06,31426193
98446692,2015 05 28 12 34 45,2015 05 28 12 36 01,31358226
94575115,2015 05 28 12 37 30,2015 05 28 12 44 36,84733450
85078943,2015 05 28 12 38 23,2015 05 28 12 46 25,83214209
33454932,2015 05 28 12 38 28,2015 05 28 12 44 26,93306714
92716088,2015 05 28 12 38 43,2015 05 28 12 57 24,85572521
92187972,2015 05 28 12 38 53,2015 05 28 12 50 19,38883317
85250509,2015 05 28 12 46 30,2015 05 28 12 49 12,94678415
96030969,2015 05 28 12 49 04,2015 05 28 12 59 39,85124691
87152861,2015 05 28 12 49 40,2015 05 28 12 51 31,91075642
83300226,2015 05 28 12 57 07,2015 05 28 12 59 44,86352718
33176391,2015 05 28 12 58 50,2015 05 28 13 02 25,81912902
88201666,2015 05 28 13 01 01,2015 05 28 13 11 32,34058757
98008165,2015 05 28 13 02 25,2015 05 28 13 02 56,96723052
39042270,2015 05 28 13 04 58,2015 05 28 13 09 28,91221471
82613656,2015 05 28 13 08 48,2015 05 28 13 15 01,83292824
91492697,2015 05 28 13 10 41,2015 05 28 13 12 40,83275950
99684412,2015 05 28 13 11 09,2015 05 28 13 13 27,37926098
88190061,2015 05 28 13 11 17,2015 05 28 13 12 08,84041309
36279702,2015 05 28 13 11 37,2015 05 28 13 18 34,81601805
88619180,2015 05 28 13 16 34,2015 05 28 13 17 44,81939145
32704252,2015 05 28 13 20 10,2015 05 28 13 22 42,83369088
34622482,2015 05 28 13 20 31,2015 05 28 13 24 04,31846143
96651909,2015 05 28 13 21 53,2015 05 28 13 28 59,36986307
36013920,2015 05 28 13 23 10,2015 05 28 13 30 26,37884187
31426193,2015 05 28 13 23 57,2015 05 28 13 30 03,89005027
89527263,2015 05 28 13 25 13,2015 05 28 13 27 17,35543358
37949674,2015 05 28 13 27 13,2015 05 28 13 32 06,97617751
93561473,2015 05 28 13 28 31,2015 05 28 13 39 58,98099514
96044533,2015 05 28 13 28 50,2015 05 28 13 42 05,87539999
34723806,2015 05 28 13 30 11,2015 05 28 13 38 58,87356292
94768874,2015 05 28 13 30 29,2015 05 28 13 35 59,38364115
95465765,2015 05 28 13 31 23,2015 05 28 13 41 48,33514414
92232986,2015 05 28 13 36 08,2015 05 28 13 50 05,95739616
92360243,2015 05 28 13 39 17,2015 05 28 13 51 36,83563630
35502097,2015 05 28 13 45 17,2015 05 28 13 56 21,37315968
96616186,2015 05 28 13 48 21,2015 05 28 13 58 08,83957076
89360132,2015 05 28 13 48 55,2015 05 28 13 50 07,36582364
38471837,2015 05 28 13 49 12,2015 05 28 13 55 59,37618757
34749393,2015 05 28 13 51 10,2015 05 28 14 02 04,33454932
38384822,2015 05 28 13 51 39,2015 05 28 14 00 22,37591882
97848115,2015 05 28 13 52 43,2015 05 28 14 01 42,31148509
84467288,2015 05 28 13 53 14,2015 05 28 14 07 13,34884789
84867233,2015 05 28 13 58 01,2015 05 28 14 06 43,82836773
36256900,2015 05 28 14 00 50,2015 05 28 14 08 29,92070319
83214209,2015 05 28 14 02 46,2015 05 28 14 10 53,35228914
87138911,2015 05 28 14 04 22,2015 05 28 14 08 37,91874051
93116084,2015 05 28 14 04 38,2015 05 28 14 15 59,81524852
98533715,2015 05 28 14 06 00,2015 05 28 14 06 39,92517864
33083291,2015 05 28 14 07 38,2015 05 28 14 14 31,85922477
85561357,2015 05 28 14 07 44,2015 05 28 14 19 37,89757458
31950027,2015 05 28 14 10 40,2015 05 28 14 17 20,99232810
87526126,2015 05 28 14 13 25,2015 05 28 14 15 50,32119944
83364371,2015 05 28 14 16 40,2015 05 28 14 21 07,83364541
86693665,2015 05 28 14 17 17,2015 05 28 14 31 04,85580815
89145464,2015 05 28 14 18 30,2015 05 28 14 29 28,87626418
37778586,2015 05 28 14 21 27,2015 05 28 14 29 13,96750581
35401252,2015 05 28 14 23 02,2015 05 28 14 31 57,92617818
96723052,2015 05 28 14 25 33,2015 05 28 14 35 28,35246122
88546636,2015 05 28 14 26 03,2015 05 28 14 39 07,89476631
93454259,2015 05 28 14 26 31,2015 05 28 14 35 27,81717026
31822425,2015 05 28 14 31 41,2015 05 28 14 36 21,84398545
31219463,2015 05 28 14 33 27,2015 05 28 14 38 08,82704098
85853514,2015 05 28 14 35 01,2015 05 28 14 40 24,83107349
85687776,2015 05 28 14 36 52,2015 05 28 14 39 49,97848115
84891373,2015 05 28 14 37 31,2015 05 28 14 49 17,91179314
92817546,2015 05 28 14 40 50,2015 05 28 14 51 34,96433286
84548743,2015 05 28 14 43 47,2015 05 28 14 53 22,35406949
36657199,2015 05 28 14 44 28,2015 05 28 14 47 12,35966351
31531808,2015 05 28 14 44 46,2015 05 28 14 53 23,92360243
94890791,2015 05 28 14 48 46,2015 05 28 15 02 13,85561357
81179653,2015 05 28 14 49 17,2015 05 28 15 01 31,36132645
31973329,2015 05 28 14 50 59,2015 05 28 15 05 34,39772152
85870502,2015 05 28 14 52 54,2015 05 28 15 07 06,94780459
92479003,2015 05 28 14 55 12,2015 05 28 14 59 08,31228066
89958581,2015 05 28 15 00 41,2015 05 28 15 03 44,81155585
87638813,2015 05 28 15 05 08,2015 05 28 15 09 02,32634477
36330080,2015 05 28 15 05 52,2015 05 28 15 12 17,84867233
32597929,2015 05 28 15 07 34,2015 05 28 15 15 10,81257214
87626418,2015 05 28 15 08 02,2015 05 28 15 16 29,33839612
92253283,2015 05 28 15 08 39,2015 05 28 15 19 12,39097791
93032574,2015 05 28 15 09 26,2015 05 28 15 11 00,92422353
96188229,2015 05 28 15 11 21,2015 05 28 15 17 59,32711779
83223862,2015 05 28 15 11 47,2015 05 28 15 15 15,89059232
98051804,2015 05 28 15 14 39,2015 05 28 15 21 35,39370903
35870679,2015 05 28 15 19 14,2015 05 28 15 22 05,82533449
36582364,2015 05 28 15 19 43,2015 05 28 15 21 28,83528040
83767611,2015 05 28 15 19 45,2015 05 28 15 27 12,34376918
83785593,2015 05 28 15 19 47,2015 05 28 15 30 53,31097710
35044867,2015 05 28 15 22 26,2015 05 28 15 25 21,82599786
91984061,2015 05 28 15 24 52,2015 05 28 15 24 53,35205207
95739616,2015 05 28 15 26 42,2015 05 28 15 36 21,33168084
36577527,2015 05 28 15 27 58,2015 05 28 15 42 56,81179653
38704269,2015 05 28 15 32 55,2015 05 28 15 44 09,91824299
38981713,2015 05 28 15 33 53,2015 05 28 15 43 38,87467387
87691242,2015 05 28 15 35 01,2015 05 28 15 45 34,37945221
95836535,2015 05 28 15 38 33,2015 05 28 15 44 14,89684129
82840637,2015 05 28 15 39 17,2015 05 28 15 45 57,93553087
93115238,2015 05 28 15 43 24,2015 05 28 15 51 17,87673307
31524983,2015 05 28 15 43 48,2015 05 28 15 47 23,98089598
89458988,2015 05 28 15 44 22,2015 05 28 15 55 22,82972689
31040263,2015 05 28 15 46 42,2015 05 28 15 47 23,98014854
88450758,2015 05 28 15 47 00,2015 05 28 15 55 10,82243601
81155585,2015 05 28 15 48 52,2015 05 28 15 53 51,92813545
97692216,2015 05 28 15 52 56,2015 05 28 15 57 54,98432941
83292824,2015 05 28 15 53 25,2015 05 28 16 01 10,97900244
89492800,2015 05 28 15 55 41,2015 05 28 16 09 00,98452944
37201607,2015 05 28 15 55 50,2015 05 28 15 57 17,86706074
37315968,2015 05 28 15 56 08,2015 05 28 16 03 15,36535585
38378029,2015 05 28 15 59 27,2015 05 28 16 14 02,37249300
98224834,2015 05 28 16 02 04,2015 05 28 16 12 31,88546636
95730932,2015 05 28 16 03 22,2015 05 28 16 14 35,82383471
97307415,2015 05 28 16 05 04,2015 05 28 16 14 19,84979099
86706025,2015 05 28 16 06 32,2015 05 28 16 21 41,37259497
36725857,2015 05 28 16 11 47,2015 05 28 16 20 36,92573113
87902735,2015 05 28 16 12 38,2015 05 28 16 17 10,34056921
31493606,2015 05 28 16 13 08,2015 05 28 16 26 15,96807245
37866949,2015 05 28 16 16 41,2015 05 28 16 17 22,81977773
86352718,2015 05 28 16 18 44,2015 05 28 16 23 04,95455984
38619232,2015 05 28 16 20 22,2015 05 28 16 32 06,89869927
91392910,2015 05 28 16 22 57,2015 05 28 16 24 49,34848848
87413633,2015 05 28 16 24 36,2015 05 28 16 31 33,32088685
92610528,2015 05 28 16 25 42,2015 05 28 16 33 02,83858059
86459781,2015 05 28 16 29 51,2015 05 28 16 40 41,99440957
97394805,2015 05 28 16 34 45,2015 05 28 16 38 17,36201222
86418687,2015 05 28 16 36 50,2015 05 28 16 37 24,82307984
31669344,2015 05 28 16 36 50,2015 05 28 16 38 55,96467343
91874051,2015 05 28 16 38 00,2015 05 28 16 45 02,39335489
34857303,2015 05 28 16 40 04,2015 05 28 16 57 27,95961255
94561274,2015 05 28 16 42 18,2015 05 28 16 50 25,97307415
82704098,2015 05 28 16 45 53,2015 05 28 16 49 20,98322353
85308063,2015 05 28 16 47 47,2015 05 28 16 52 22,86059373
32119944,2015 05 28 16 50 36,2015 05 28 16 52 26,31954613
92422353,2015 05 28 16 55 58,2015 05 28 17 17 43,93798282
33851024,2015 05 28 16 59 18,2015 05 28 17 10 25,31220272
93222482,2015 05 28 17 03 00,2015 05 28 17 04 00,96274993
81594967,2015 05 28 17 07 04,2015 05 28 17 20 49,81382712
38654123,2015 05 28 17 07 19,2015 05 28 17 12 58,35777141
97955695,2015 05 28 17 10 04,2015 05 28 17 18 47,84557643
84192695,2015 05 28 17 10 32,2015 05 28 17 17 59,89169876
86720177,2015 05 28 17 20 54,2015 05 28 17 22 23,98848843
96142142,2015 05 28 17 20 54,2015 05 28 17 36 05,87859052
35768154,2015 05 28 17 24 20,2015 05 28 17 28 24,36885184
88667122,2015 05 28 17 24 54,2015 05 28 17 28 02,98845894
86545875,2015 05 28 17 27 29,2015 05 28 17 41 11,35121423
33030272,2015 05 28 17 33 07,2015 05 28 17 36 55,36360307
32819601,2015 05 28 17 33 08,2015 05 28 17 38 15,98373260
85400523,2015 05 28 17 35 22,2015 05 28 17 43 39,36576559
82533449,2015 05 28 17 37 14,2015 05 28 17 45 40,36256900
85750743,2015 05 28 17 37 41,2015 05 28 17 38 00,35790323
93630931,2015 05 28 17 42 36,2015 05 28 17 49 47,35713101
97210905,2015 05 28 17 43 59,2015 05 28 17 49 57,87773080
35790323,2015 05 28 17 45 33,2015 05 28 17 55 34,33270074
38694200,2015 05 28 17 46 27,2015 05 28 17 52 45,81193888
91309716,2015 05 28 17 47 58,2015 05 28 17 55 55,32053101
98205495,2015 05 28 17 48 02,2015 05 28 18 01 07,33104307
97615701,2015 05 28 17 48 29,2015 05 28 17 49 21,98995464
98099514,2015 05 28 17 51 06,2015 05 28 18 01 41,89953646
37085743,2015 05 28 17 57 30,2015 05 28 18 01 35,35313772
37926098,2015 05 28 17 59 40,2015 05 28 18 05 56,96156932
96738760,2015 05 28 18 00 58,2015 05 28 18 01 39,33399811
93424772,2015 05 28 18 01 31,2015 05 28 18 02 32,34396363
99713713,2015 05 28 18 01 47,2015 05 28 18 11 10,93561473
95455984,2015 05 28 18 02 38,2015 05 28 18 04 35,37272652
97142664,2015 05 28 18 06 15,2015 05 28 18 17 46,97210905
97549855,2015 05 28 18 06 52,2015 05 28 18 11 53,33159563
36444561,2015 05 28 18 09 23,2015 05 28 18 17 20,93026359
88308917,2015 05 28 18 12 50,2015 05 28 18 16 08,91237763
34012414,2015 05 28 18 16 09,2015 05 28 18 21 50,31493606
87370173,2015 05 28 18 16 24,2015 05 28 18 18 32,99426216
31097710,2015 05 28 18 19 23,2015 05 28 18 23 44,83204083
97569192,2015 05 28 18 19 42,2015 05 28 18 19 45,38384822
93895118,2015 05 28 18 20 18,2015 05 28 18 24 46,83621879
87673307,2015 05 28 18 20 58,2015 05 28 18 30 32,85750743
36360307,2015 05 28 18 22 18,2015 05 28 18 23 03,84710332
93505367,2015 05 28 18 23 39,2015 05 28 18 27 40,97176451
98739990,2015 05 28 18 23 42,2015 05 28 18 38 32,33968411
38540548,2015 05 28 18 26 10,2015 05 28 18 38 34,84077848
84685789,2015 05 28 18 28 14,2015 05 28 18 39 52,39172683
39765154,2015 05 28 18 31 01,2015 05 28 18 38 55,38426250
36302497,2015 05 28 18 31 54,2015 05 28 18 36 17,83872723
85716959,2015 05 28 18 32 51,2015 05 28 18 42 06,32998944
96546209,2015 05 28 18 32 55,2015 05 28 18 34 13,88803645
99171638,2015 05 28 18 38 13,2015 05 28 18 45 19,93295656
33542152,2015 05 28 18 40 58,2015 05 28 18 47 29,38891703
92943964,2015 05 28 18 42 26,2015 05 28 18 43 21,83300226
34770127,2015 05 28 18 43 04,2015 05 28 18 44 29,85851814
85376905,2015 05 28 18 46 25,2015 05 28 18 47 02,89492800
31438575,2015 05 28 18 48 27,2015 05 28 18 51 41,38619232
92475570,2015 05 28 18 48 36,2015 05 28 18 50 36,31524963
87470453,2015 05 28 18 49 09,2015 05 28 18 53 02,93029747
81089091,2015 05 28 18 49 44,2015 05 28 18 54 13,96044533
82918979,2015 05 28 18 49 53,2015 05 28 18 58 13,39765154
97900244,2015 05 28 18 50 03,2015 05 28 18 50 53,87467276
91221471,2015 05 28 18 50 51,2015 05 28 18 58 32,88308917
34058757,2015 05 28 18 51 55,2015 05 28 18 56 27,92913245
86706074,2015 05 28 18 53 28,2015 05 28 19 04 41,94838269
35297681,2015 05 28 18 54 05,2015 05 28 19 02 30,96325675
84506945,2015 05 28 18 55 04,2015 05 28 19 04 51,91309882
86512255,2015 05 28 18 56 22,2015 05 28 19 07 58,94561274
95207091,2015 05 28 18 59 50,2015 05 28 19 05 11,81967067
35532898,2015 05 28 19 00 13,2015 05 28 19 13 54,33513392
99686613,2015 05 28 19 01 17,2015 05 28 19 12 50,96128462
85362318,2015 05 28 19 05 09,2015 05 28 19 06 59,97549855
93702235,2015 05 28 19 10 18,2015 05 28 19 16 25,31102148
89477451,2015 05 28 19 11 54,2015 05 28 19 14 57,96008118
87930757,2015 05 28 19 12 01,2015 05 28 19 20 12,89577925
33653386,2015 05 28 19 13 00,2015 05 28 19 19 15,31219463
33620790,2015 05 28 19 13 13,2015 05 28 19 19 45,31553560
36132645,2015 05 28 19 14 04,2015 05 28 19 27 47,37895140
89849634,2015 05 28 19 14 13,2015 05 28 19 25 29,81169965
36201222,2015 05 28 19 15 48,2015 05 28 19 23 11,31641168
87859052,2015 05 28 19 16 59,2015 05 28 19 31 50,93660867
98452944,2015 05 28 19 20 24,2015 05 28 19 24 41,81539936
95124436,2015 05 28 19 27 36,2015 05 28 19 39 29,39823944
83203098,2015 05 28 19 32 07,2015 05 28 19 32 44,84891373
83107349,2015 05 28 19 33 48,2015 05 28 19 43 08,37778586
31743077,2015 05 28 19 34 36,2015 05 28 19 42 27,31040263
89687341,2015 05 28 19 34 46,2015 05 28 19 43 31,98051804
94273500,2015 05 28 19 36 50,2015 05 28 19 47 06,84455653
99426216,2015 05 28 19 37 34,2015 05 28 19 39 22,81381225
37618757,2015 05 28 19 39 19,2015 05 28 19 49 43,96564681
83957953,2015 05 28 19 41 38,2015 05 28 19 45 38,33862775
85618760,2015 05 28 19 41 39,2015 05 28 19 50 58,81923113
34183220,2015 05 28 19 45 18,2015 05 28 19 50 55,84561270
96726521,2015 05 28 19 47 33,2015 05 28 19 52 18,93649461
97882623,2015 05 28 19 48 42,2015 05 28 19 53 31,36252985
85463700,2015 05 28 19 49 29,2015 05 28 19 57 02,85853514
35628360,2015 05 28 19 50 03,2015 05 28 19 52 09,33648084
33917786,2015 05 28 19 52 15,2015 05 28 19 59 26,83027109
87411203,2015 05 28 19 55 45,2015 05 28 19 59 03,96305974
89869927,2015 05 28 19 56 59,2015 05 28 20 01 27,84031092
98972709,2015 05 28 19 57 35,2015 05 28 19 59 15,95007469
31071808,2015 05 28 19 58 02,2015 05 28 20 07 20,95836535
83154297,2015 05 28 19 59 07,2015 05 28 20 11 00,92174451
81977773,2015 05 28 20 00 14,2015 05 28 20 06 11,31723459
31102148,2015 05 28 20 00 34,2015 05 28 20 11 58,99508281
82067966,2015 05 28 20 03 08,2015 05 28 20 11 53,34855572
31723459,2015 05 28 20 03 45,2015 05 28 20 13 33,93116084
97383878,2015 05 28 20 04 36,2015 05 28 20 14 06,37201607
36577244,2015 05 28 20 05 19,2015 05 28 20 14 25,39042270
84500172,2015 05 28 20 08 33,2015 05 28 20 13 15,87761779
93930971,2015 05 28 20 11 48,2015 05 28 20 17 13,92817546
36986307,2015 05 28 20 12 43,2015 05 28 20 14 23,91155988
95779103,2015 05 28 20 13 31,2015 05 28 20 15 01,37218429
95790957,2015 05 28 20 16 04,2015 05 28 20 22 38,97193585
92573113,2015 05 28 20 16 08,2015 05 28 20 20 10,33025291
82836773,2015 05 28 20 16 34,2015 05 28 20 23 49,82613656
86178254,2015 05 28 20 18 20,2015 05 28 20 20 03,92634279
38891703,2015 05 28 20 21 31,2015 05 28 20 23 36,86351096
33159563,2015 05 28 20 22 30,2015 05 28 20 26 15,84500172
87539999,2015 05 28 20 23 50,2015 05 28 20 29 10,31973329
95359700,2015 05 28 20 25 03,2015 05 28 20 28 06,96651909
86507659,2015 05 28 20 25 51,2015 05 28 20 29 04,95730932
87332977,2015 05 28 20 26 25,2015 05 28 20 32 55,34857303
85792985,2015 05 28 20 27 19,2015 05 28 20 33 24,33061004
91155988,2015 05 28 20 27 20,2015 05 28 20 42 39,85400523
36678127,2015 05 28 20 28 19,2015 05 28 20 42 51,96087293
96867093,2015 05 28 20 28 32,2015 05 28 20 43 50,33083291
35750536,2015 05 28 20 30 28,2015 05 28 20 41 50,89687341
82926859,2015 05 28 20 34 14,2015 05 28 20 49 43,31950027
39335489,2015 05 28 20 35 10,2015 05 28 20 44 43,33814642
94450227,2015 05 28 20 39 45,2015 05 28 20 43 02,33078927
33974414,2015 05 28 20 44 32,2015 05 28 20 46 01,93222482
35543358,2015 05 28 20 46 14,2015 05 28 20 56 24,33974414
94984260,2015 05 28 20 47 38,2015 05 28 20 50 12,31071808
93051902,2015 05 28 20 48 15,2015 05 28 20 59 32,38623486
84481650,2015 05 28 20 50 39,2015 05 28 21 02 03,38817033
95179215,2015 05 28 20 53 11,2015 05 28 20 58 35,35297681
37137522,2015 05 28 20 53 14,2015 05 28 21 02 23,97393789
91576749,2015 05 28 20 53 19,2015 05 28 21 02 23,94244572
38364115,2015 05 28 20 55 30,2015 05 28 21 04 47,86971436
92070319,2015 05 28 20 57 24,2015 05 28 21 06 00,92377619
82473440,2015 05 28 20 58 30,2015 05 28 21 06 47,99006622
38699760,2015 05 28 21 01 19,2015 05 28 21 03 58,39979208
87026687,2015 05 28 21 01 49,2015 05 28 21 08 12,88708483
83957076,2015 05 28 21 02 38,2015 05 28 21 08 33,33948248
83310681,2015 05 28 21 04 21,2015 05 28 21 11 05,82852926
98623272,2015 05 28 21 04 49,2015 05 28 21 13 43,93633582
92517864,2015 05 28 21 05 02,2015 05 28 21 12 58,82822190
31524963,2015 05 28 21 05 50,2015 05 28 21 07 27,99510971
33104307,2015 05 28 21 07 10,2015 05 28 21 14 08,98972709
85725259,2015 05 28 21 08 55,2015 05 28 21 14 33,39047526
97550723,2015 05 28 21 13 00,2015 05 28 21 22 34,96030969
35156263,2015 05 28 21 13 14,2015 05 28 21 20 29,82152435
33946652,2015 05 28 21 14 15,2015 05 28 21 16 33,38905593
97938947,2015 05 28 21 14 44,2015 05 28 21 22 25,86178254
99440957,2015 05 28 21 19 23,2015 05 28 21 25 37,99713713
32743587,2015 05 28 21 21 25,2015 05 28 21 23 00,85376905
93553087,2015 05 28 21 21 52,2015 05 28 21 28 18,89277256
39097791,2015 05 28 21 23 57,2015 05 28 21 29 52,84144210
91747836,2015 05 28 21 24 01,2015 05 28 21 27 24,97383878
92913245,2015 05 28 21 25 38,2015 05 28 21 32 37,34194819
99529439,2015 05 28 21 28 33,2015 05 28 21 30 22,81584450
85876615,2015 05 28 21 30 05,2015 05 28 21 36 12,85687776
86190243,2015 05 28 21 32 16,2015 05 28 21 37 47,89458988
38332776,2015 05 28 21 34 03,2015 05 28 21 34 09,33653386
31150726,2015 05 28 21 35 32,2015 05 28 21 41 42,97710570
39591954,2015 05 28 21 37 00,2015 05 28 21 41 41,96321463
89818944,2015 05 28 21 38 19,2015 05 28 21 47 05,96188229
31543785,2015 05 28 21 39 23,2015 05 28 21 49 07,96142142
99510971,2015 05 28 21 39 58,2015 05 28 21 40 47,81089091
35121423,2015 05 28 21 44 41,2015 05 28 21 45 40,94273500
38226322,2015 05 28 21 45 12,2015 05 28 21 49 15,87867912
99327805,2015 05 28 21 45 16,2015 05 28 21 53 20,91492697
89476631,2015 05 28 21 46 06,2015 05 28 21 57 14,34685941
94244572,2015 05 28 21 47 04,2015 05 28 21 57 18,98923305
32800136,2015 05 28 21 48 18,2015 05 28 21 53 48,38981713
96128462,2015 05 28 21 51 44,2015 05 28 22 00 11,34415917
83138057,2015 05 28 21 53 54,2015 05 28 22 02 22,89360132
34174150,2015 05 28 21 56 06,2015 05 28 21 59 04,32404750
85815047,2015 05 28 21 56 33,2015 05 28 21 58 02,87126521
92944978,2015 05 28 21 56 52,2015 05 28 21 59 55,86190243
35966351,2015 05 28 21 58 42,2015 05 28 22 03 14,93229990
94780459,2015 05 28 21 59 26,2015 05 28 22 05 25,87062604
86663618,2015 05 28 22 01 28,2015 05 28 22 04 08,39591954
81257214,2015 05 28 22 03 18,2015 05 28 22 03 35,95790957
39370903,2015 05 28 22 05 21,2015 05 28 22 11 31,86706025
84031092,2015 05 28 22 07 07,2015 05 28 22 11 19,31402048
36921360,2015 05 28 22 08 19,2015 05 28 22 11 19,97048362
86848473,2015 05 28 22 09 22,2015 05 28 22 22 53,86156164
39427214,2015 05 28 22 10 28,2015 05 28 22 13 07,99416782
33845861,2015 05 28 22 13 01,2015 05 28 22 23 14,81871901
84733450,2015 05 28 22 14 21,2015 05 28 22 19 41,97569192
89932099,2015 05 28 22 16 55,2015 05 28 22 24 51,39434301
32132937,2015 05 28 22 19 00,2015 05 28 22 30 09,92944978
96152714,2015 05 28 22 23 19,2015 05 28 22 32 47,94781145
97710570,2015 05 28 22 24 05,2015 05 28 22 33 45,37085743
92515725,2015 05 28 22 25 42,2015 05 28 22 35 12,95179215
82152435,2015 05 28 22 25 54,2015 05 28 22 33 23,91518363
89684129,2015 05 28 22 26 42,2015 05 28 22 30 02,84506945
31220272,2015 05 28 22 28 23,2015 05 28 22 35 29,93533991
94860416,2015 05 28 22 31 06,2015 05 28 22 39 53,36921360
31402048,2015 05 28 22 31 11,2015 05 28 22 40 36,95686402
31847345,2015 05 28 22 35 16,2015 05 28 22 44 34,91171802
34415917,2015 05 28 22 35 29,2015 05 28 22 37 09,81392998
33904555,2015 05 28 22 36 06,2015 05 28 22 38 43,36330080
89410807,2015 05 28 22 39 46,2015 05 28 22 51 33,91935828
31711218,2015 05 28 22 40 01,2015 05 28 22 43 59,35790985
91304721,2015 05 28 22 40 30,2015 05 28 22 56 25,37000570
99648397,2015 05 28 22 40 59,2015 05 28 22 47 17,94768874
93543373,2015 05 28 22 47 33,2015 05 28 22 56 41,85725259
84077848,2015 05 28 22 48 38,2015 05 28 22 55 24,93895118
37895140,2015 05 28 22 52 37,2015 05 28 22 57 22,39429004
96467343,2015 05 28 22 56 28,2015 05 28 23 08 11,93949481
95961255,2015 05 28 22 57 03,2015 05 28 22 59 10,82926859
95826532,2015 05 28 23 00 51,2015 05 28 23 12 56,96133860
95686402,2015 05 28 23 03 41,2015 05 28 23 11 11,35532898
85572521,2015 05 28 23 03 43,2015 05 28 23 12 33,88219112
85922477,2015 05 28 23 05 29,2015 05 28 23 13 19,35105014
92377619,2015 05 28 23 06 27,2015 05 28 23 12 15,96467539
34300107,2015 05 28 23 06 38,2015 05 28 23 10 43,83223862
33862775,2015 05 28 23 13 21,2015 05 28 23 18 57,98446692
88803645,2015 05 28 23 13 53,2015 05 28 23 18 18,98516974
92366625,2015 05 28 23 16 36,2015 05 28 23 25 43,84754295
88240795,2015 05 28 23 17 47,2015 05 28 23 20 23,89410807
96085303,2015 05 28 23 18 41,2015 05 28 23 19 55,91309716
85191192,2015 05 28 23 19 55,2015 05 28 23 27 52,33542152
91237763,2015 05 28 23 23 01,2015 05 28 23 28 01,85078943
86770099,2015 05 28 23 25 28,2015 05 28 23 29 05,98533715
96274993,2015 05 28 23 26 13,2015 05 28 23 29 24,38307572
31657569,2015 05 28 23 26 34,2015 05 28 23 32 18,87526126
99383296,2015 05 28 23 29 59,2015 05 28 23 41 01,95035592
91551734,2015 05 28 23 30 56,2015 05 28 23 41 20,38654123
91171802,2015 05 28 23 35 36,2015 05 28 23 44 48,91747836
98995464,2015 05 28 23 36 32,2015 05 28 23 42 39,38937892
93306714,2015 05 28 23 36 57,2015 05 28 23 45 02,93630931
96564681,2015 05 28 23 36 58,2015 05 28 23 46 50,97348422
87356292,2015 05 28 23 43 28,2015 05 28 23 49 08,85308063
81923113,2015 05 28 23 43 43,2015 05 28 23 47 32,88543764
86343075,2015 05 28 23 44 02,2015 05 28 23 50 52,34012414
38738973,2015 05 28 23 45 21,2015 05 28 23 52 45,92253283
86454584,2015 05 28 23 47 13,2015 05 28 23 50 42,92475570
31641168,2015 05 28 23 49 45,2015 05 28 23 51 26,31711218
91935828,2015 05 28 23 51 00,2015 05 28 23 56 52,86459781
96325675,2015 05 28 23 51 53,2015 05 28 23 58 36,99383296
38404710,2015 05 28 23 52 32,2015 05 28 23 52 46,96152714
33963014,2015 05 28 23 53 01,2015 05 28 23 54 36,91551734
97843172,2015 05 28 23 54 55,2015 05 29 00 04 56,84192695
83458586,2015 05 28 23 57 46,2015 05 29 00 04 13,83230974
31228066,2015 05 28 23 57 59,2015 05 29 00 03 34,93756955
82243601,2015 05 28 23 58 41,2015 05 29 00 01 28,35226179
34030996,2015 05 28 23 58 49,2015 05 29 00 06 42,87138911
39216983,2015 05 28 23 59 20,2015 05 29 00 05 22,98205495
37884187,2015 05 28 23 59 59,2015 05 29 00 20 43,31822425
34491994,2015 05 29 00 06 09,2015 05 29 00 14 48,92479003
98845894,2015 05 29 00 07 49,2015 05 29 00 14 53,84548743
84455653,2015 05 29 00 11 42,2015 05 29 00 24 28,87902735
33078927,2015 05 29 00 15 17,2015 05 29 00 25 02,36164965
99232810,2015 05 29 00 17 12,2015 05 29 00 24 58,96403956
